Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,UpdateCo2,1768098645.846588,106,0,1
1,UpdateCFP,1768098645.846697,1592,0,1
1,UpdateCFP,1768098645.848294,1601,0,1
1,UpdateCFP,1768098645.849914,1425,0,1
1,UpdateCFP,1768098645.851358,1942,0,1
2,UpdateCo2,1768098645.853320,172,0,1
2,UpdateCo2,1768098645.853499,164,0,1
1,UpdateCFP,1768098645.853670,1600,0,1
2,UpdateCo2,1768098645.855289,120,0,1
2,UpdateCo2,1768098645.855415,111,0,1
1,UpdateCFP,1768098645.855530,1006,0,1
2,UpdateCo2,1768098645.856541,124,0,1
1,UpdateCFP,1768098645.856669,1960,0,1
1,UpdateCFP,1768098645.858648,1576,0,1
2,UpdateCo2,1768098645.860243,176,0,1
2,UpdateCo2,1768098645.860429,119,0,1
1,UpdateCFP,1768098645.860552,1956,0,1
1,UpdateCFP,1768098645.862527,1538,0,1
1,UpdateCFP,1768098645.864085,1979,0,1
1,UpdateCFP,1768098645.866083,1477,0,1
1,UpdateCFP,1768098645.867579,1222,0,1
1,UpdateCFP,1768098645.868820,1503,0,1
1,UpdateCFP,1768098645.870342,1186,0,1
2,UpdateCo2,1768098645.871548,118,0,1
2,UpdateCo2,1768098645.871671,105,0,1
1,UpdateCFP,1768098645.871780,1313,0,1
1,UpdateCFP,1768098645.873101,1213,0,1
1,UpdateCFP,1768098645.874333,1705,0,1
1,UpdateCFP,1768098645.876058,1639,0,1
2,UpdateCo2,1768098645.877716,173,0,1
1,UpdateCFP,1768098645.877899,1492,0,1
1,UpdateCFP,1768098645.879410,1177,0,1
1,UpdateCFP,1768098645.880607,1416,0,1
1,UpdateCFP,1768098645.882042,1148,0,1
1,UpdateCFP,1768098645.883201,1454,0,1
2,UpdateCo2,1768098645.884674,181,0,1
1,UpdateCFP,1768098645.884865,1307,0,1
2,UpdateCo2,1768098645.886191,165,0,1
2,UpdateCo2,1768098645.886365,132,0,1
2,UpdateCo2,1768098645.886502,107,0,1
2,UpdateCo2,1768098645.886613,108,0,1
2,UpdateCo2,1768098645.886725,108,0,1
2,UpdateCo2,1768098645.886836,104,0,1
1,UpdateCFP,1768098645.886945,1076,0,1
2,UpdateCo2,1768098645.888025,122,0,1
1,UpdateCFP,1768098645.888151,1524,0,1
1,UpdateCFP,1768098645.889695,1807,0,1
2,UpdateCo2,1768098645.891521,159,0,1
2,UpdateCo2,1768098645.891689,132,0,1
1,UpdateCFP,1768098645.891826,1867,0,1
1,UpdateCFP,1768098645.893712,1923,0,1
2,UpdateCo2,1768098645.895654,174,0,1
1,UpdateCFP,1768098645.895835,1861,0,1
1,UpdateCFP,1768098645.897716,1896,0,1
2,UpdateCo2,1768098645.899631,130,0,1
2,UpdateCo2,1768098645.899770,105,0,1
2,UpdateCo2,1768098645.899878,132,0,1
1,UpdateCFP,1768098645.900014,1563,0,1
1,UpdateCFP,1768098645.901582,1353,0,1
1,UpdateCFP,1768098645.902939,2147,0,1
2,UpdateCo2,1768098645.905105,404,0,1
1,UpdateCFP,1768098645.905528,1521,0,1
1,UpdateCFP,1768098645.907068,1683,0,1
1,UpdateCFP,1768098645.908771,1927,0,1
2,UpdateCo2,1768098645.910718,117,0,1
1,UpdateCFP,1768098645.910840,1237,0,1
1,UpdateCFP,1768098645.912082,1339,0,1
1,UpdateCFP,1768098645.913425,1847,0,1
2,UpdateCo2,1768098645.915291,161,0,1
1,UpdateCFP,1768098645.915458,1765,0,1
1,UpdateCFP,1768098645.917242,1571,0,1
1,UpdateCFP,1768098645.918833,2670,0,1
1,UpdateCFP,1768098645.921522,2030,0,1
1,UpdateCFP,1768098645.923571,1454,0,1
2,UpdateCo2,1768098645.925044,156,0,1
1,UpdateCFP,1768098645.925209,1603,0,1
2,UpdateCo2,1768098645.926831,123,0,1
2,UpdateCo2,1768098645.926960,116,0,1
1,UpdateCFP,1768098645.927081,1340,0,1
1,UpdateCFP,1768098645.928426,1116,0,1
2,UpdateCo2,1768098645.929546,123,0,1
1,UpdateCFP,1768098645.929673,1223,0,1
2,UpdateCo2,1768098645.930900,120,0,1
1,UpdateCFP,1768098645.931024,1455,0,1
2,UpdateCo2,1768098645.932498,170,0,1
2,UpdateCo2,1768098645.932674,110,0,1
1,UpdateCFP,1768098645.932789,1388,0,1
1,UpdateCFP,1768098645.934182,1139,0,1
1,UpdateCFP,1768098645.935340,2094,0,1
2,UpdateCo2,1768098645.937453,477,0,1
2,UpdateCo2,1768098645.937949,132,0,1
1,UpdateCFP,1768098645.938088,1512,0,1
1,UpdateCFP,1768098645.939619,1712,0,1
2,UpdateCo2,1768098645.941351,112,0,1
1,UpdateCFP,1768098645.941468,1479,0,1
1,UpdateCFP,1768098645.942967,1339,0,1
2,UpdateCo2,1768098645.944325,560,0,1
2,UpdateCo2,1768098645.944904,270,0,1
1,UpdateCFP,1768098645.945181,1127,0,1
2,UpdateCo2,1768098645.946313,119,0,1
1,UpdateCFP,1768098645.946437,1143,0,1
1,UpdateCFP,1768098645.947584,2197,0,1
1,UpdateCFP,1768098645.949800,1969,0,1
2,UpdateCo2,1768098645.951788,125,0,1
1,UpdateCFP,1768098645.951920,1399,0,1
1,UpdateCFP,1768098645.953338,1419,0,1
1,UpdateCFP,1768098645.954776,1524,0,1
2,UpdateCo2,1768098645.956320,179,0,1
2,UpdateCo2,1768098645.956509,130,0,1
1,UpdateCFP,1768098645.956644,1460,0,1
2,UpdateCo2,1768098645.958123,126,0,1
2,UpdateCo2,1768098645.958254,109,0,1
2,UpdateCo2,1768098645.958367,110,0,1
2,UpdateCo2,1768098645.958480,108,0,1
2,UpdateCo2,1768098645.958592,108,0,1
1,UpdateCFP,1768098645.958704,1165,0,1
2,UpdateCo2,1768098645.959874,123,0,1
2,UpdateCo2,1768098645.960002,112,0,1
1,UpdateCFP,1768098645.960117,1157,0,1
1,UpdateCFP,1768098645.961279,1061,0,1
2,UpdateCo2,1768098645.962344,116,0,1
1,UpdateCFP,1768098645.962465,1692,0,1
1,UpdateCFP,1768098645.964162,1959,0,1
1,UpdateCFP,1768098645.966140,1734,0,1
1,UpdateCFP,1768098645.967893,1507,0,1
1,UpdateCFP,1768098645.969420,2221,0,1
1,UpdateCFP,1768098645.971660,1975,0,1
1,UpdateCFP,1768098645.973654,1862,0,1
1,UpdateCFP,1768098645.975535,1485,0,1
2,UpdateCo2,1768098645.977039,171,0,1
1,UpdateCFP,1768098645.977221,1377,0,1
1,UpdateCFP,1768098645.978617,1695,0,1
1,UpdateCFP,1768098645.980331,1277,0,1
2,UpdateCo2,1768098645.981628,127,0,1
2,UpdateCo2,1768098645.981762,105,0,1
1,UpdateCFP,1768098645.981871,1462,0,1
2,UpdateCo2,1768098645.983352,124,0,1
1,UpdateCFP,1768098645.983482,1240,0,1
1,UpdateCFP,1768098645.984742,1298,0,1
1,UpdateCFP,1768098645.986059,1443,0,1
1,UpdateCFP,1768098645.987522,1055,0,1
2,UpdateCo2,1768098645.988596,144,0,1
1,UpdateCFP,1768098645.988747,1154,0,1
1,UpdateCFP,1768098645.989906,1283,0,1
1,UpdateCFP,1768098645.991208,1701,0,1
2,UpdateCo2,1768098645.992928,145,0,1
1,UpdateCFP,1768098645.993080,1335,0,1
2,UpdateCo2,1768098645.994435,158,0,1
1,UpdateCFP,1768098645.994603,910,0,1
1,UpdateCFP,1768098645.995518,1376,0,1
2,UpdateCo2,1768098645.996898,127,0,1
2,UpdateCo2,1768098645.997029,194,0,1
1,UpdateCFP,1768098645.997230,1472,0,1
1,UpdateCFP,1768098645.998721,1694,0,1
2,UpdateCo2,1768098646.000434,114,0,1
1,UpdateCFP,1768098646.000554,1155,0,1
1,UpdateCFP,1768098646.001713,1204,0,1
2,UpdateCo2,1768098646.002921,163,0,1
1,UpdateCFP,1768098646.003092,1139,0,1
1,UpdateCFP,1768098646.004250,1696,0,1
2,UpdateCo2,1768098646.005952,123,0,1
1,UpdateCFP,1768098646.006081,1649,0,1
1,UpdateCFP,1768098646.007749,1452,0,1
1,UpdateCFP,1768098646.009221,1414,0,1
2,UpdateCo2,1768098646.010654,168,0,1
1,UpdateCFP,1768098646.010833,1841,0,1
2,UpdateCo2,1768098646.012693,198,0,1
1,UpdateCFP,1768098646.012898,1169,0,1
1,UpdateCFP,1768098646.014072,1803,0,1
2,UpdateCo2,1768098646.015894,122,0,1
1,UpdateCFP,1768098646.016022,1205,0,1
2,UpdateCo2,1768098646.017232,109,0,1
1,UpdateCFP,1768098646.017345,1466,0,1
2,UpdateCo2,1768098646.018815,203,0,1
2,UpdateCo2,1768098646.019023,476,0,1
1,UpdateCFP,1768098646.019517,2217,0,1
1,UpdateCFP,1768098646.021753,2308,0,1
1,UpdateCFP,1768098646.024081,1875,0,1
2,UpdateCo2,1768098646.025975,187,0,1
2,UpdateCo2,1768098646.026172,155,0,1
2,UpdateCo2,1768098646.026335,107,0,1
2,UpdateCo2,1768098646.026446,102,0,1
2,UpdateCo2,1768098646.026552,103,0,1
1,UpdateCFP,1768098646.026659,1175,0,1
2,UpdateCo2,1768098646.027838,111,0,1
2,UpdateCo2,1768098646.027953,150,0,1
2,UpdateCo2,1768098646.028111,161,0,1
2,UpdateCo2,1768098646.028279,105,0,1
1,UpdateCFP,1768098646.028388,1096,0,1
2,UpdateCo2,1768098646.029489,116,0,1
2,UpdateCo2,1768098646.029608,107,0,1
1,UpdateCFP,1768098646.029719,1475,0,1
1,UpdateCFP,1768098646.031199,1608,0,1
2,UpdateCo2,1768098646.032826,180,0,1
2,UpdateCo2,1768098646.033016,120,0,1
1,UpdateCFP,1768098646.033140,1350,0,1
1,UpdateCFP,1768098646.034494,1688,0,1
2,UpdateCo2,1768098646.036202,422,0,1
2,UpdateCo2,1768098646.036643,194,0,1
2,UpdateCo2,1768098646.036842,204,0,1
1,UpdateCFP,1768098646.037050,1238,0,1
1,UpdateCFP,1768098646.038293,1142,0,1
2,UpdateCo2,1768098646.039454,157,0,1
2,UpdateCo2,1768098646.039620,115,0,1
2,UpdateCo2,1768098646.039739,103,0,1
2,UpdateCo2,1768098646.039846,112,0,1
2,UpdateCo2,1768098646.039962,114,0,1
1,UpdateCFP,1768098646.040080,1343,0,1
2,UpdateCo2,1768098646.041427,187,0,1
2,UpdateCo2,1768098646.041619,131,0,1
1,UpdateCFP,1768098646.041754,1102,0,1
1,UpdateCFP,1768098646.042860,1487,0,1
1,UpdateCFP,1768098646.044367,1215,0,1
2,UpdateCo2,1768098646.045602,166,0,1
2,UpdateCo2,1768098646.045778,125,0,1
2,UpdateCo2,1768098646.045908,118,0,1
1,UpdateCFP,1768098646.046030,1370,0,1
1,UpdateCFP,1768098646.047404,1116,0,1
1,UpdateCFP,1768098646.048524,1300,0,1
2,UpdateCo2,1768098646.049828,230,0,1
1,UpdateCFP,1768098646.050066,2021,0,1
2,UpdateCo2,1768098646.052106,172,0,1
2,UpdateCo2,1768098646.052286,153,0,1
1,UpdateCFP,1768098646.052447,1277,0,1
1,UpdateCFP,1768098646.053728,1960,0,1
2,UpdateCo2,1768098646.055708,122,0,1
1,UpdateCFP,1768098646.055836,1736,0,1
1,UpdateCFP,1768098646.057592,1655,0,1
2,UpdateCo2,1768098646.059266,177,0,1
2,UpdateCo2,1768098646.059452,106,0,1
1,UpdateCFP,1768098646.059562,1230,0,1
1,UpdateCFP,1768098646.060798,1544,0,1
2,UpdateCo2,1768098646.062360,166,0,1
1,UpdateCFP,1768098646.062536,1720,0,1
1,UpdateCFP,1768098646.064276,1561,0,1
1,UpdateCFP,1768098646.065856,1457,0,1
1,UpdateCFP,1768098646.067332,1853,0,1
1,UpdateCFP,1768098646.069205,2158,0,1
1,UpdateCFP,1768098646.071382,1541,0,1
2,UpdateCo2,1768098646.072943,137,0,1
2,UpdateCo2,1768098646.073086,160,0,1
2,UpdateCo2,1768098646.073254,104,0,1
2,UpdateCo2,1768098646.073361,104,0,1
2,UpdateCo2,1768098646.073469,104,0,1
2,UpdateCo2,1768098646.073577,105,0,1
2,UpdateCo2,1768098646.073686,103,0,1
2,UpdateCo2,1768098646.073793,104,0,1
1,UpdateCFP,1768098646.073901,1185,0,1
1,UpdateCFP,1768098646.075090,1641,0,1
2,UpdateCo2,1768098646.076750,169,0,1
1,UpdateCFP,1768098646.076929,1258,0,1
1,UpdateCFP,1768098646.078197,1746,0,1
1,UpdateCFP,1768098646.079947,1727,0,1
2,UpdateCo2,1768098646.081693,177,0,1
1,UpdateCFP,1768098646.081880,1809,0,1
1,UpdateCFP,1768098646.083709,1550,0,1
2,UpdateCo2,1768098646.085279,166,0,1
1,UpdateCFP,1768098646.085455,1489,0,1
1,UpdateCFP,1768098646.086964,1452,0,1
1,UpdateCFP,1768098646.088435,1624,0,1
2,UpdateCo2,1768098646.090078,143,0,1
2,UpdateCo2,1768098646.090227,196,0,1
2,UpdateCo2,1768098646.090431,115,0,1
2,UpdateCo2,1768098646.090550,105,0,1
1,UpdateCFP,1768098646.090659,1384,0,1
2,UpdateCo2,1768098646.092047,106,0,1
1,UpdateCFP,1768098646.092157,1576,0,1
1,UpdateCFP,1768098646.093752,1589,0,1
1,UpdateCFP,1768098646.095361,1260,0,1
2,UpdateCo2,1768098646.096640,168,0,1
1,UpdateCFP,1768098646.096818,1155,0,1
2,UpdateCo2,1768098646.098007,120,0,1
1,UpdateCFP,1768098646.098133,1020,0,1
1,UpdateCFP,1768098646.099157,1039,0,1
1,UpdateCFP,1768098646.100200,1082,0,1
1,UpdateCFP,1768098646.101286,1266,0,1
1,UpdateCFP,1768098646.102557,1410,0,1
2,UpdateCo2,1768098646.103972,752,0,1
2,UpdateCo2,1768098646.104743,944,0,1
2,UpdateCo2,1768098646.105706,259,0,1
2,UpdateCo2,1768098646.105972,302,0,1
1,UpdateCFP,1768098646.106278,2358,0,1
1,UpdateCFP,1768098646.108640,1806,0,1
1,UpdateCFP,1768098646.110466,2037,0,1
1,UpdateCFP,1768098646.112522,1383,0,1
2,UpdateCo2,1768098646.113924,133,0,1
1,UpdateCFP,1768098646.114063,1262,0,1
2,UpdateCo2,1768098646.115330,191,0,1
1,UpdateCFP,1768098646.115525,1233,0,1
1,UpdateCFP,1768098646.116762,1033,0,1
2,UpdateCo2,1768098646.117799,115,0,1
1,UpdateCFP,1768098646.117919,1020,0,1
1,UpdateCFP,1768098646.118943,1119,0,1
2,UpdateCo2,1768098646.120082,123,0,1
1,UpdateCFP,1768098646.120210,1244,0,1
1,UpdateCFP,1768098646.121460,1183,0,1
1,UpdateCFP,1768098646.122648,1192,0,1
2,UpdateCo2,1768098646.123844,105,0,1
1,UpdateCFP,1768098646.123953,1575,0,1
2,UpdateCo2,1768098646.125547,195,0,1
2,UpdateCo2,1768098646.125748,188,0,1
1,UpdateCFP,1768098646.125940,1143,0,1
1,UpdateCFP,1768098646.127088,1068,0,1
1,UpdateCFP,1768098646.128161,1394,0,1
2,UpdateCo2,1768098646.129559,187,0,1
1,UpdateCFP,1768098646.129750,1390,0,1
1,UpdateCFP,1768098646.131148,1357,0,1
2,UpdateCo2,1768098646.132525,167,0,1
1,UpdateCFP,1768098646.132701,1501,0,1
2,UpdateCo2,1768098646.134221,165,0,1
2,UpdateCo2,1768098646.134396,118,0,1
1,UpdateCFP,1768098646.134517,1253,0,1
2,UpdateCo2,1768098646.135790,112,0,1
2,UpdateCo2,1768098646.135907,113,0,1
1,UpdateCFP,1768098646.136024,1382,0,1
1,UpdateCFP,1768098646.137410,1204,0,1
2,UpdateCo2,1768098646.138619,107,0,1
2,UpdateCo2,1768098646.138730,107,0,1
2,UpdateCo2,1768098646.138841,104,0,1
2,UpdateCo2,1768098646.138949,113,0,1
2,UpdateCo2,1768098646.139066,108,0,1
2,UpdateCo2,1768098646.139178,105,0,1
2,UpdateCo2,1768098646.139287,105,0,1
1,UpdateCFP,1768098646.139398,1403,0,1
1,UpdateCFP,1768098646.140806,1940,0,1
1,UpdateCFP,1768098646.142765,1980,0,1
2,UpdateCo2,1768098646.144764,202,0,1
1,UpdateCFP,1768098646.144972,4160,0,1
2,UpdateCo2,1768098646.149263,448,0,1
2,UpdateCo2,1768098646.149731,168,0,1
2,UpdateCo2,1768098646.149908,147,0,1
2,UpdateCo2,1768098646.150060,114,0,1
1,UpdateCFP,1768098646.150178,1324,0,1
1,UpdateCFP,1768098646.151508,1105,0,1
1,UpdateCFP,1768098646.152617,1408,0,1
2,UpdateCo2,1768098646.154031,169,0,1
1,UpdateCFP,1768098646.154208,1810,0,1
1,UpdateCFP,1768098646.156038,1589,0,1
2,UpdateCo2,1768098646.157646,126,0,1
2,UpdateCo2,1768098646.157778,168,0,1
1,UpdateCFP,1768098646.157953,1480,0,1
1,UpdateCFP,1768098646.159452,1406,0,1
2,UpdateCo2,1768098646.160878,165,0,1
2,UpdateCo2,1768098646.161053,174,0,1
1,UpdateCFP,1768098646.161235,1163,0,1
1,UpdateCFP,1768098646.162403,1173,0,1
1,UpdateCFP,1768098646.163581,1119,0,1
2,UpdateCo2,1768098646.164704,113,0,1
2,UpdateCo2,1768098646.164821,109,0,1
1,UpdateCFP,1768098646.164934,1267,0,1
1,UpdateCFP,1768098646.166220,1176,0,1
2,UpdateCo2,1768098646.167415,170,0,1
2,UpdateCo2,1768098646.167594,119,0,1
1,UpdateCFP,1768098646.167718,7236,0,1
1,UpdateCFP,1768098646.174973,2323,0,1
1,UpdateCFP,1768098646.177316,1499,0,1
1,UpdateCFP,1768098646.178834,1332,0,1
2,UpdateCo2,1768098646.180185,169,0,1
1,UpdateCFP,1768098646.180364,1080,0,1
1,UpdateCFP,1768098646.181449,1114,0,1
2,UpdateCo2,1768098646.182567,119,0,1
1,UpdateCFP,1768098646.182690,1075,0,1
2,UpdateCo2,1768098646.183770,117,0,1
2,UpdateCo2,1768098646.183891,133,0,1
1,UpdateCFP,1768098646.184029,1483,0,1
1,UpdateCFP,1768098646.185530,1473,0,1
2,UpdateCo2,1768098646.187022,142,0,1
1,UpdateCFP,1768098646.187171,1498,0,1
1,UpdateCFP,1768098646.188688,1693,0,1
2,UpdateCo2,1768098646.190400,120,0,1
2,UpdateCo2,1768098646.190525,111,0,1
2,UpdateCo2,1768098646.190641,111,0,1
1,UpdateCFP,1768098646.190756,1332,0,1
2,UpdateCo2,1768098646.192093,195,0,1
2,UpdateCo2,1768098646.192292,134,0,1
1,UpdateCFP,1768098646.192430,1400,0,1
1,UpdateCFP,1768098646.193835,1330,0,1
2,UpdateCo2,1768098646.195184,174,0,1
2,UpdateCo2,1768098646.195367,114,0,1
2,UpdateCo2,1768098646.195485,110,0,1
1,UpdateCFP,1768098646.195599,1112,0,1
1,UpdateCFP,1768098646.196716,1262,0,1
2,UpdateCo2,1768098646.197989,164,0,1
2,UpdateCo2,1768098646.198161,156,0,1
2,UpdateCo2,1768098646.198324,111,0,1
2,UpdateCo2,1768098646.198438,110,0,1
2,UpdateCo2,1768098646.198552,109,0,1
2,UpdateCo2,1768098646.198665,109,0,1
2,UpdateCo2,1768098646.198778,110,0,1
1,UpdateCFP,1768098646.198892,1373,0,1
1,UpdateCFP,1768098646.200269,1834,0,1
2,UpdateCo2,1768098646.202122,169,0,1
1,UpdateCFP,1768098646.202301,1980,0,1
2,UpdateCo2,1768098646.204300,168,0,1
1,UpdateCFP,1768098646.204479,1592,0,1
1,UpdateCFP,1768098646.206090,2078,0,1
1,UpdateCFP,1768098646.208187,1730,0,1
2,UpdateCo2,1768098646.209936,179,0,1
1,UpdateCFP,1768098646.210125,1761,0,1
2,UpdateCo2,1768098646.211906,322,0,1
1,UpdateCFP,1768098646.212238,1317,0,1
1,UpdateCFP,1768098646.213560,1346,0,1
1,UpdateCFP,1768098646.214910,1551,0,1
1,UpdateCFP,1768098646.216480,1134,0,1
2,UpdateCo2,1768098646.217633,166,0,1
2,UpdateCo2,1768098646.217809,127,0,1
1,UpdateCFP,1768098646.217941,1076,0,1
2,UpdateCo2,1768098646.219021,165,0,1
2,UpdateCo2,1768098646.219195,109,0,1
2,UpdateCo2,1768098646.219308,108,0,1
1,UpdateCFP,1768098646.219420,995,0,1
2,UpdateCo2,1768098646.220419,118,0,1
1,UpdateCFP,1768098646.220541,1672,0,1
2,UpdateCo2,1768098646.222217,175,0,1
2,UpdateCo2,1768098646.222397,110,0,1
2,UpdateCo2,1768098646.222511,108,0,1
2,UpdateCo2,1768098646.222623,108,0,1
2,UpdateCo2,1768098646.222735,107,0,1
2,UpdateCo2,1768098646.222845,106,0,1
2,UpdateCo2,1768098646.222955,119,0,1
1,UpdateCFP,1768098646.223078,951,0,1
2,UpdateCo2,1768098646.224034,166,0,1
1,UpdateCFP,1768098646.224207,1542,0,1
2,UpdateCo2,1768098646.225769,138,0,1
2,UpdateCo2,1768098646.225913,131,0,1
2,UpdateCo2,1768098646.226049,111,0,1
1,UpdateCFP,1768098646.226164,1047,0,1
2,UpdateCo2,1768098646.227215,116,0,1
2,UpdateCo2,1768098646.227335,116,0,1
2,UpdateCo2,1768098646.227455,109,0,1
1,UpdateCFP,1768098646.227567,997,0,1
2,UpdateCo2,1768098646.228569,117,0,1
1,UpdateCFP,1768098646.228689,1168,0,1
1,UpdateCFP,1768098646.229862,1324,0,1
2,UpdateCo2,1768098646.231205,167,0,1
2,UpdateCo2,1768098646.231383,169,0,1
1,UpdateCFP,1768098646.231560,1269,0,1
2,UpdateCo2,1768098646.232847,117,0,1
1,UpdateCFP,1768098646.232970,1009,0,1
1,UpdateCFP,1768098646.233996,1203,0,1
1,UpdateCFP,1768098646.235203,1087,0,1
2,UpdateCo2,1768098646.236309,143,0,1
1,UpdateCFP,1768098646.236459,1081,0,1
2,UpdateCo2,1768098646.237560,166,0,1
1,UpdateCFP,1768098646.237736,1287,0,1
1,UpdateCFP,1768098646.239028,1165,0,1
1,UpdateCFP,1768098646.240212,2099,0,1
2,UpdateCo2,1768098646.242331,168,0,1
2,UpdateCo2,1768098646.242509,119,0,1
2,UpdateCo2,1768098646.242632,108,0,1
2,UpdateCo2,1768098646.242744,108,0,1
2,UpdateCo2,1768098646.242856,110,0,1
2,UpdateCo2,1768098646.242969,126,0,1
1,UpdateCFP,1768098646.243099,1613,0,1
1,UpdateCFP,1768098646.244716,1355,0,1
2,UpdateCo2,1768098646.246079,162,0,1
2,UpdateCo2,1768098646.246249,163,0,1
2,UpdateCo2,1768098646.246419,108,0,1
1,UpdateCFP,1768098646.246531,1017,0,1
2,UpdateCo2,1768098646.247552,115,0,1
2,UpdateCo2,1768098646.247672,115,0,1
1,UpdateCFP,1768098646.247791,1388,0,1
2,UpdateCo2,1768098646.249184,109,0,1
2,UpdateCo2,1768098646.249296,109,0,1
2,UpdateCo2,1768098646.249409,108,0,1
2,UpdateCo2,1768098646.249521,106,0,1
1,UpdateCFP,1768098646.249631,1650,0,1
1,UpdateCFP,1768098646.251285,1768,0,1
2,UpdateCo2,1768098646.253073,385,0,1
1,UpdateCFP,1768098646.253476,1081,0,1
1,UpdateCFP,1768098646.254564,1134,0,1
2,UpdateCo2,1768098646.255703,117,0,1
1,UpdateCFP,1768098646.255823,1573,0,1
2,UpdateCo2,1768098646.257416,159,0,1
2,UpdateCo2,1768098646.257585,168,0,1
2,UpdateCo2,1768098646.257761,122,0,1
2,UpdateCo2,1768098646.257886,122,0,1
2,UpdateCo2,1768098646.258013,110,0,1
2,UpdateCo2,1768098646.258127,113,0,1
1,UpdateCFP,1768098646.258243,1217,0,1
2,UpdateCo2,1768098646.259465,109,0,1
1,UpdateCFP,1768098646.259579,1481,0,1
2,UpdateCo2,1768098646.261067,345,0,1
2,UpdateCo2,1768098646.261432,115,0,1
2,UpdateCo2,1768098646.261551,107,0,1
1,UpdateCFP,1768098646.261663,1423,0,1
2,UpdateCo2,1768098646.263091,193,0,1
2,UpdateCo2,1768098646.263288,191,0,1
1,UpdateCFP,1768098646.263483,1115,0,1
2,UpdateCo2,1768098646.264602,117,0,1
1,UpdateCFP,1768098646.264723,1600,0,1
1,UpdateCFP,1768098646.266327,1130,0,1
2,UpdateCo2,1768098646.267462,115,0,1
1,UpdateCFP,1768098646.267581,1382,0,1
2,UpdateCo2,1768098646.268967,352,0,1
1,UpdateCFP,1768098646.269323,1547,0,1
1,UpdateCFP,1768098646.270890,1548,0,1
1,UpdateCFP,1768098646.272457,1277,0,1
2,UpdateCo2,1768098646.273753,115,0,1
1,UpdateCFP,1768098646.273874,1265,0,1
1,UpdateCFP,1768098646.275158,1381,0,1
2,UpdateCo2,1768098646.276545,108,0,1
2,UpdateCo2,1768098646.276658,108,0,1
2,UpdateCo2,1768098646.276769,116,0,1
2,UpdateCo2,1768098646.276890,115,0,1
1,UpdateCFP,1768098646.277008,1327,0,1
1,UpdateCFP,1768098646.278340,1490,0,1
1,UpdateCFP,1768098646.279849,1456,0,1
2,UpdateCo2,1768098646.281324,168,0,1
1,UpdateCFP,1768098646.281503,1383,0,1
1,UpdateCFP,1768098646.282904,1177,0,1
1,UpdateCFP,1768098646.284100,1005,0,1
2,UpdateCo2,1768098646.285111,119,0,1
1,UpdateCFP,1768098646.285234,981,0,1
1,UpdateCFP,1768098646.286220,1035,0,1
1,UpdateCFP,1768098646.287259,960,0,1
2,UpdateCo2,1768098646.288224,116,0,1
1,UpdateCFP,1768098646.288344,1027,0,1
1,UpdateCFP,1768098646.289376,1238,0,1
1,UpdateCFP,1768098646.290619,950,0,1
2,UpdateCo2,1768098646.291574,117,0,1
2,UpdateCo2,1768098646.291694,112,0,1
2,UpdateCo2,1768098646.291811,107,0,1
1,UpdateCFP,1768098646.291922,1070,0,1
2,UpdateCo2,1768098646.292996,120,0,1
2,UpdateCo2,1768098646.293121,111,0,1
2,UpdateCo2,1768098646.293236,106,0,1
2,UpdateCo2,1768098646.293346,109,0,1
1,UpdateCFP,1768098646.293459,934,0,1
1,UpdateCFP,1768098646.294398,1177,0,1
2,UpdateCo2,1768098646.295579,115,0,1
1,UpdateCFP,1768098646.295698,1014,0,1
2,UpdateCo2,1768098646.296717,118,0,1
1,UpdateCFP,1768098646.296840,1678,0,1
1,UpdateCFP,1768098646.298537,1797,0,1
1,UpdateCFP,1768098646.300353,2221,0,1
2,UpdateCo2,1768098646.302593,179,0,1
1,UpdateCFP,1768098646.302779,1905,0,1
1,UpdateCFP,1768098646.304703,1837,0,1
1,UpdateCFP,1768098646.306560,1338,0,1
1,UpdateCFP,1768098646.307917,1655,0,1
1,UpdateCFP,1768098646.309591,1683,0,1
2,UpdateCo2,1768098646.311293,169,0,1
2,UpdateCo2,1768098646.311472,130,0,1
1,UpdateCFP,1768098646.311607,1852,0,1
2,UpdateCo2,1768098646.313478,163,0,1
2,UpdateCo2,1768098646.313647,111,0,1
1,UpdateCFP,1768098646.313763,1303,0,1
1,UpdateCFP,1768098646.315074,1532,0,1
1,UpdateCFP,1768098646.316625,1560,0,1
2,UpdateCo2,1768098646.318204,167,0,1
2,UpdateCo2,1768098646.318381,223,0,1
2,UpdateCo2,1768098646.318612,168,0,1
2,UpdateCo2,1768098646.318787,126,0,1
1,UpdateCFP,1768098646.318919,1286,0,1
2,UpdateCo2,1768098646.320209,109,0,1
2,UpdateCo2,1768098646.320322,107,0,1
2,UpdateCo2,1768098646.320433,110,0,1
1,UpdateCFP,1768098646.320547,1283,0,1
1,UpdateCFP,1768098646.321834,1867,0,1
2,UpdateCo2,1768098646.323721,116,0,1
2,UpdateCo2,1768098646.323843,109,0,1
1,UpdateCFP,1768098646.323956,1525,0,1
2,UpdateCo2,1768098646.325486,109,0,1
2,UpdateCo2,1768098646.325599,108,0,1
2,UpdateCo2,1768098646.325711,110,0,1
1,UpdateCFP,1768098646.325825,1374,0,1
1,UpdateCFP,1768098646.327203,1538,0,1
2,UpdateCo2,1768098646.328760,167,0,1
