Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,UpdateCFP,1768056930.693242,926,0,1
1,UpdateCFP,1768056930.694173,1156,0,1
2,UpdateCo2,1768056930.695344,116,0,1
1,UpdateCFP,1768056930.695466,1839,0,1
1,UpdateCFP,1768056930.697321,971,0,1
1,UpdateCFP,1768056930.698302,1625,0,1
2,UpdateCo2,1768056930.699943,124,0,1
2,UpdateCo2,1768056930.700073,80,0,1
2,UpdateCo2,1768056930.700157,112,0,1
1,UpdateCFP,1768056930.700273,1282,0,1
1,UpdateCFP,1768056930.701571,1184,0,1
1,UpdateCFP,1768056930.702771,967,0,1
1,UpdateCFP,1768056930.703744,1031,0,1
2,UpdateCo2,1768056930.704779,86,0,1
2,UpdateCo2,1768056930.704870,96,0,1
2,UpdateCo2,1768056930.704969,83,0,1
1,UpdateCFP,1768056930.705056,1185,0,1
2,UpdateCo2,1768056930.706245,341,0,1
2,UpdateCo2,1768056930.706590,178,0,1
2,UpdateCo2,1768056930.706772,83,0,1
1,UpdateCFP,1768056930.706858,900,0,1
1,UpdateCFP,1768056930.707763,1205,0,1
1,UpdateCFP,1768056930.708972,1129,0,1
1,UpdateCFP,1768056930.710117,1063,0,1
1,UpdateCFP,1768056930.711196,1383,0,1
2,UpdateCo2,1768056930.712595,88,0,1
2,UpdateCo2,1768056930.712688,89,0,1
2,UpdateCo2,1768056930.712781,85,0,1
2,UpdateCo2,1768056930.712869,94,0,1
1,UpdateCFP,1768056930.712968,1093,0,1
1,UpdateCFP,1768056930.714077,1139,0,1
2,UpdateCo2,1768056930.715232,138,0,1
2,UpdateCo2,1768056930.715377,87,0,1
1,UpdateCFP,1768056930.715468,869,0,1
1,UpdateCFP,1768056930.716343,935,0,1
1,UpdateCFP,1768056930.717295,770,0,1
2,UpdateCo2,1768056930.718071,82,0,1
1,UpdateCFP,1768056930.718157,947,0,1
2,UpdateCo2,1768056930.719109,84,0,1
2,UpdateCo2,1768056930.719198,108,0,1
2,UpdateCo2,1768056930.719310,84,0,1
1,UpdateCFP,1768056930.719398,1114,0,1
2,UpdateCo2,1768056930.720516,82,0,1
1,UpdateCFP,1768056930.720601,874,0,1
1,UpdateCFP,1768056930.721479,999,0,1
2,UpdateCo2,1768056930.722482,78,0,1
2,UpdateCo2,1768056930.722565,87,0,1
1,UpdateCFP,1768056930.722655,869,0,1
1,UpdateCFP,1768056930.723528,774,0,1
2,UpdateCo2,1768056930.724306,81,0,1
1,UpdateCFP,1768056930.724391,773,0,1
1,UpdateCFP,1768056930.725169,773,0,1
1,UpdateCFP,1768056930.725946,596,0,1
1,UpdateCFP,1768056930.726546,1033,0,1
2,UpdateCo2,1768056930.727584,85,0,1
1,UpdateCFP,1768056930.727672,760,0,1
2,UpdateCo2,1768056930.728437,79,0,1
2,UpdateCo2,1768056930.728520,94,0,1
1,UpdateCFP,1768056930.728617,763,0,1
2,UpdateCo2,1768056930.729385,82,0,1
2,UpdateCo2,1768056930.729471,94,0,1
1,UpdateCFP,1768056930.729569,933,0,1
1,UpdateCFP,1768056930.730506,745,0,1
2,UpdateCo2,1768056930.731262,97,0,1
1,UpdateCFP,1768056930.731363,874,0,1
2,UpdateCo2,1768056930.732241,93,0,1
2,UpdateCo2,1768056930.732337,84,0,1
1,UpdateCFP,1768056930.732425,882,0,1
1,UpdateCFP,1768056930.733311,847,0,1
1,UpdateCFP,1768056930.734161,1391,0,1
2,UpdateCo2,1768056930.735569,93,0,1
2,UpdateCo2,1768056930.735668,116,0,1
1,UpdateCFP,1768056930.735787,1417,0,1
1,UpdateCFP,1768056930.737220,1232,0,1
2,UpdateCo2,1768056930.738469,91,0,1
2,UpdateCo2,1768056930.738565,95,0,1
2,UpdateCo2,1768056930.738665,117,0,1
1,UpdateCFP,1768056930.738786,1233,0,1
2,UpdateCo2,1768056930.740035,81,0,1
2,UpdateCo2,1768056930.740122,94,0,1
1,UpdateCFP,1768056930.740220,1620,0,1
2,UpdateCo2,1768056930.741857,154,0,1
1,UpdateCFP,1768056930.742017,1301,0,1
2,UpdateCo2,1768056930.743334,94,0,1
2,UpdateCo2,1768056930.743434,99,0,1
2,UpdateCo2,1768056930.743538,84,0,1
1,UpdateCFP,1768056930.743626,1055,0,1
1,UpdateCFP,1768056930.744685,1171,0,1
1,UpdateCFP,1768056930.745861,1259,0,1
1,UpdateCFP,1768056930.747124,1097,0,1
2,UpdateCo2,1768056930.748236,134,0,1
1,UpdateCFP,1768056930.748376,1196,0,1
1,UpdateCFP,1768056930.749588,1409,0,1
2,UpdateCo2,1768056930.751013,91,0,1
2,UpdateCo2,1768056930.751108,97,0,1
1,UpdateCFP,1768056930.751211,1248,0,1
1,UpdateCFP,1768056930.752475,1470,0,1
1,UpdateCFP,1768056930.753961,1149,0,1
2,UpdateCo2,1768056930.755126,112,0,1
1,UpdateCFP,1768056930.755244,897,0,1
2,UpdateCo2,1768056930.756146,78,0,1
1,UpdateCFP,1768056930.756228,992,0,1
2,UpdateCo2,1768056930.757224,99,0,1
1,UpdateCFP,1768056930.757327,956,0,1
2,UpdateCo2,1768056930.758287,105,0,1
1,UpdateCFP,1768056930.758397,787,0,1
1,UpdateCFP,1768056930.759188,1172,0,1
2,UpdateCo2,1768056930.760376,112,0,1
1,UpdateCFP,1768056930.760494,789,0,1
2,UpdateCo2,1768056930.761288,100,0,1
2,UpdateCo2,1768056930.761392,85,0,1
2,UpdateCo2,1768056930.761480,97,0,1
1,UpdateCFP,1768056930.761581,792,0,1
1,UpdateCFP,1768056930.762377,743,0,1
2,UpdateCo2,1768056930.763125,99,0,1
1,UpdateCFP,1768056930.763228,1095,0,1
1,UpdateCFP,1768056930.764327,919,0,1
1,UpdateCFP,1768056930.765250,778,0,1
1,UpdateCFP,1768056930.766033,632,0,1
2,UpdateCo2,1768056930.766670,99,0,1
1,UpdateCFP,1768056930.766774,1048,0,1
2,UpdateCo2,1768056930.767826,85,0,1
1,UpdateCFP,1768056930.767915,806,0,1
1,UpdateCFP,1768056930.768725,972,0,1
2,UpdateCo2,1768056930.769701,81,0,1
2,UpdateCo2,1768056930.769798,96,0,1
2,UpdateCo2,1768056930.769898,82,0,1
2,UpdateCo2,1768056930.769983,81,0,1
1,UpdateCFP,1768056930.770068,943,0,1
1,UpdateCFP,1768056930.771015,1120,0,1
1,UpdateCFP,1768056930.772151,1123,0,1
2,UpdateCo2,1768056930.773290,118,0,1
2,UpdateCo2,1768056930.773414,89,0,1
2,UpdateCo2,1768056930.773507,112,0,1
1,UpdateCFP,1768056930.773624,1330,0,1
1,UpdateCFP,1768056930.774970,1184,0,1
1,UpdateCFP,1768056930.776170,1213,0,1
1,UpdateCFP,1768056930.777392,1406,0,1
1,UpdateCFP,1768056930.778814,1718,0,1
2,UpdateCo2,1768056930.780548,338,0,1
2,UpdateCo2,1768056930.780902,116,0,1
1,UpdateCFP,1768056930.781023,1106,0,1
2,UpdateCo2,1768056930.782145,127,0,1
1,UpdateCFP,1768056930.782278,1252,0,1
1,UpdateCFP,1768056930.783547,1415,0,1
2,UpdateCo2,1768056930.784978,91,0,1
1,UpdateCFP,1768056930.785074,1177,0,1
1,UpdateCFP,1768056930.786282,1405,0,1
2,UpdateCo2,1768056930.787703,94,0,1
1,UpdateCFP,1768056930.787802,1120,0,1
2,UpdateCo2,1768056930.788938,88,0,1
1,UpdateCFP,1768056930.789031,1304,0,1
2,UpdateCo2,1768056930.790351,138,0,1
2,UpdateCo2,1768056930.790495,94,0,1
2,UpdateCo2,1768056930.790595,124,0,1
2,UpdateCo2,1768056930.790723,89,0,1
1,UpdateCFP,1768056930.790817,1017,0,1
1,UpdateCFP,1768056930.791850,1672,0,1
2,UpdateCo2,1768056930.793538,303,0,1
1,UpdateCFP,1768056930.793858,1217,0,1
1,UpdateCFP,1768056930.795081,1141,0,1
2,UpdateCo2,1768056930.796228,89,0,1
2,UpdateCo2,1768056930.796321,93,0,1
1,UpdateCFP,1768056930.796419,1164,0,1
1,UpdateCFP,1768056930.797599,820,0,1
2,UpdateCo2,1768056930.798425,85,0,1
1,UpdateCFP,1768056930.798514,903,0,1
1,UpdateCFP,1768056930.799422,699,0,1
2,UpdateCo2,1768056930.800124,84,0,1
2,UpdateCo2,1768056930.800212,94,0,1
2,UpdateCo2,1768056930.800323,81,0,1
1,UpdateCFP,1768056930.800407,928,0,1
1,UpdateCFP,1768056930.801340,776,0,1
2,UpdateCo2,1768056930.802120,82,0,1
1,UpdateCFP,1768056930.802208,968,0,1
1,UpdateCFP,1768056930.803180,1363,0,1
1,UpdateCFP,1768056930.804559,999,0,1
2,UpdateCo2,1768056930.805574,91,0,1
1,UpdateCFP,1768056930.805671,1351,0,1
2,UpdateCo2,1768056930.807037,88,0,1
2,UpdateCo2,1768056930.807130,116,0,1
2,UpdateCo2,1768056930.807250,113,0,1
1,UpdateCFP,1768056930.807368,1320,0,1
2,UpdateCo2,1768056930.808704,114,0,1
1,UpdateCFP,1768056930.808824,1211,0,1
1,UpdateCFP,1768056930.810052,1071,0,1
1,UpdateCFP,1768056930.811138,1293,0,1
1,UpdateCFP,1768056930.812447,1089,0,1
2,UpdateCo2,1768056930.813552,82,0,1
2,UpdateCo2,1768056930.813639,120,0,1
2,UpdateCo2,1768056930.813763,115,0,1
1,UpdateCFP,1768056930.813883,934,0,1
1,UpdateCFP,1768056930.814833,1110,0,1
1,UpdateCFP,1768056930.815959,1850,0,1
1,UpdateCFP,1768056930.817825,1766,0,1
1,UpdateCFP,1768056930.819608,1599,0,1
1,UpdateCFP,1768056930.821223,1192,0,1
2,UpdateCo2,1768056930.822431,101,0,1
2,UpdateCo2,1768056930.822537,99,0,1
2,UpdateCo2,1768056930.822641,80,0,1
2,UpdateCo2,1768056930.822725,93,0,1
2,UpdateCo2,1768056930.822823,91,0,1
1,UpdateCFP,1768056930.822919,1270,0,1
1,UpdateCFP,1768056930.824233,1562,0,1
1,UpdateCFP,1768056930.825811,1044,0,1
1,UpdateCFP,1768056930.826870,1681,0,1
1,UpdateCFP,1768056930.828568,1461,0,1
1,UpdateCFP,1768056930.830045,1182,0,1
1,UpdateCFP,1768056930.831243,1295,0,1
1,UpdateCFP,1768056930.832553,1375,0,1
2,UpdateCo2,1768056930.833945,94,0,1
2,UpdateCo2,1768056930.834044,112,0,1
2,UpdateCo2,1768056930.834161,89,0,1
2,UpdateCo2,1768056930.834265,98,0,1
2,UpdateCo2,1768056930.834368,95,0,1
2,UpdateCo2,1768056930.834467,83,0,1
2,UpdateCo2,1768056930.834554,94,0,1
2,UpdateCo2,1768056930.834651,85,0,1
2,UpdateCo2,1768056930.834739,83,0,1
2,UpdateCo2,1768056930.834826,102,0,1
2,UpdateCo2,1768056930.834933,81,0,1
2,UpdateCo2,1768056930.835017,93,0,1
2,UpdateCo2,1768056930.835114,80,0,1
2,UpdateCo2,1768056930.835198,82,0,1
1,UpdateCFP,1768056930.835284,1233,0,1
1,UpdateCFP,1768056930.836522,1416,0,1
2,UpdateCo2,1768056930.837954,89,0,1
2,UpdateCo2,1768056930.838075,89,0,1
2,UpdateCo2,1768056930.838168,105,0,1
1,UpdateCFP,1768056930.838278,1124,0,1
1,UpdateCFP,1768056930.839418,1328,0,1
1,UpdateCFP,1768056930.840762,815,0,1
2,UpdateCo2,1768056930.841593,82,0,1
1,UpdateCFP,1768056930.841681,909,0,1
2,UpdateCo2,1768056930.842594,97,0,1
2,UpdateCo2,1768056930.842696,82,0,1
2,UpdateCo2,1768056930.842782,82,0,1
2,UpdateCo2,1768056930.842867,96,0,1
1,UpdateCFP,1768056930.842968,875,0,1
2,UpdateCo2,1768056930.843846,80,0,1
2,UpdateCo2,1768056930.843931,96,0,1
2,UpdateCo2,1768056930.844031,83,0,1
2,UpdateCo2,1768056930.844117,81,0,1
1,UpdateCFP,1768056930.844202,992,0,1
1,UpdateCFP,1768056930.845198,1131,0,1
2,UpdateCo2,1768056930.846346,129,0,1
2,UpdateCo2,1768056930.846480,90,0,1
2,UpdateCo2,1768056930.846574,113,0,1
2,UpdateCo2,1768056930.846691,102,0,1
2,UpdateCo2,1768056930.846797,82,0,1
1,UpdateCFP,1768056930.846883,665,0,1
2,UpdateCo2,1768056930.847552,85,0,1
1,UpdateCFP,1768056930.847641,1246,0,1
1,UpdateCFP,1768056930.848891,832,0,1
1,UpdateCFP,1768056930.849727,1010,0,1
2,UpdateCo2,1768056930.850741,85,0,1
2,UpdateCo2,1768056930.850829,100,0,1
1,UpdateCFP,1768056930.850933,1019,0,1
2,UpdateCo2,1768056930.851956,85,0,1
2,UpdateCo2,1768056930.852044,95,0,1
2,UpdateCo2,1768056930.852143,85,0,1
1,UpdateCFP,1768056930.852232,1232,0,1
2,UpdateCo2,1768056930.853468,323,0,1
2,UpdateCo2,1768056930.853794,99,0,1
1,UpdateCFP,1768056930.853897,702,0,1
1,UpdateCFP,1768056930.854603,991,0,1
1,UpdateCFP,1768056930.855599,746,0,1
2,UpdateCo2,1768056930.856349,99,0,1
1,UpdateCFP,1768056930.856452,796,0,1
2,UpdateCo2,1768056930.857251,107,0,1
1,UpdateCFP,1768056930.857363,972,0,1
1,UpdateCFP,1768056930.858339,1644,0,1
1,UpdateCFP,1768056930.859988,1656,0,1
2,UpdateCo2,1768056930.861659,91,0,1
2,UpdateCo2,1768056930.861755,79,0,1
1,UpdateCFP,1768056930.861838,1030,0,1
2,UpdateCo2,1768056930.862884,122,0,1
1,UpdateCFP,1768056930.863012,1683,0,1
1,UpdateCFP,1768056930.864712,1144,0,1
1,UpdateCFP,1768056930.865872,1690,0,1
2,UpdateCo2,1768056930.867578,237,0,1
1,UpdateCFP,1768056930.867822,1085,0,1
2,UpdateCo2,1768056930.868923,83,0,1
2,UpdateCo2,1768056930.869011,102,0,1
2,UpdateCo2,1768056930.869117,102,0,1
2,UpdateCo2,1768056930.869224,114,0,1
2,UpdateCo2,1768056930.869343,99,0,1
1,UpdateCFP,1768056930.869446,1103,0,1
2,UpdateCo2,1768056930.870554,81,0,1
1,UpdateCFP,1768056930.870638,1002,0,1
2,UpdateCo2,1768056930.871657,88,0,1
1,UpdateCFP,1768056930.871749,1495,0,1
2,UpdateCo2,1768056930.873272,118,0,1
2,UpdateCo2,1768056930.873395,91,0,1
2,UpdateCo2,1768056930.873489,99,0,1
1,UpdateCFP,1768056930.873593,1604,0,1
2,UpdateCo2,1768056930.875213,138,0,1
2,UpdateCo2,1768056930.875356,99,0,1
2,UpdateCo2,1768056930.875460,91,0,1
2,UpdateCo2,1768056930.875555,96,0,1
1,UpdateCFP,1768056930.875655,1293,0,1
1,UpdateCFP,1768056930.876955,1164,0,1
1,UpdateCFP,1768056930.878135,1311,0,1
1,UpdateCFP,1768056930.879461,1521,0,1
2,UpdateCo2,1768056930.880998,124,0,1
1,UpdateCFP,1768056930.881127,1062,0,1
1,UpdateCFP,1768056930.882205,1205,0,1
1,UpdateCFP,1768056930.883426,1155,0,1
2,UpdateCo2,1768056930.884597,87,0,1
2,UpdateCo2,1768056930.884688,86,0,1
2,UpdateCo2,1768056930.884778,96,0,1
1,UpdateCFP,1768056930.884878,1099,0,1
1,UpdateCFP,1768056930.885993,1244,0,1
2,UpdateCo2,1768056930.887253,152,0,1
2,UpdateCo2,1768056930.887411,108,0,1
2,UpdateCo2,1768056930.887524,114,0,1
2,UpdateCo2,1768056930.887642,111,0,1
2,UpdateCo2,1768056930.887758,98,0,1
2,UpdateCo2,1768056930.887860,111,0,1
1,UpdateCFP,1768056930.887975,817,0,1
2,UpdateCo2,1768056930.888796,86,0,1
1,UpdateCFP,1768056930.888886,925,0,1
1,UpdateCFP,1768056930.889815,977,0,1
2,UpdateCo2,1768056930.890796,95,0,1
2,UpdateCo2,1768056930.890895,82,0,1
1,UpdateCFP,1768056930.890981,1000,0,1
1,UpdateCFP,1768056930.891985,1161,0,1
1,UpdateCFP,1768056930.893162,1193,0,1
2,UpdateCo2,1768056930.894371,93,0,1
1,UpdateCFP,1768056930.894469,1021,0,1
2,UpdateCo2,1768056930.895506,90,0,1
1,UpdateCFP,1768056930.895600,1285,0,1
2,UpdateCo2,1768056930.896901,115,0,1
1,UpdateCFP,1768056930.897022,1368,0,1
2,UpdateCo2,1768056930.898406,122,0,1
2,UpdateCo2,1768056930.898533,98,0,1
1,UpdateCFP,1768056930.898637,1215,0,1
2,UpdateCo2,1768056930.899867,116,0,1
2,UpdateCo2,1768056930.899989,106,0,1
1,UpdateCFP,1768056930.900101,1289,0,1
2,UpdateCo2,1768056930.901406,82,0,1
2,UpdateCo2,1768056930.901493,92,0,1
2,UpdateCo2,1768056930.901589,102,0,1
1,UpdateCFP,1768056930.901696,1202,0,1
1,UpdateCFP,1768056930.902914,1212,0,1
1,UpdateCFP,1768056930.904142,1312,0,1
2,UpdateCo2,1768056930.905469,91,0,1
1,UpdateCFP,1768056930.905566,1217,0,1
2,UpdateCo2,1768056930.906799,88,0,1
1,UpdateCFP,1768056930.906892,1476,0,1
2,UpdateCo2,1768056930.908384,124,0,1
2,UpdateCo2,1768056930.908514,97,0,1
1,UpdateCFP,1768056930.908615,1525,0,1
2,UpdateCo2,1768056930.910156,88,0,1
1,UpdateCFP,1768056930.910249,1670,0,1
2,UpdateCo2,1768056930.911935,123,0,1
2,UpdateCo2,1768056930.912063,97,0,1
1,UpdateCFP,1768056930.912166,1195,0,1
1,UpdateCFP,1768056930.913377,1449,0,1
2,UpdateCo2,1768056930.914842,87,0,1
1,UpdateCFP,1768056930.914934,1177,0,1
1,UpdateCFP,1768056930.916127,1305,0,1
2,UpdateCo2,1768056930.917449,82,0,1
1,UpdateCFP,1768056930.917536,1435,0,1
1,UpdateCFP,1768056930.918987,1216,0,1
1,UpdateCFP,1768056930.920219,1304,0,1
2,UpdateCo2,1768056930.921539,82,0,1
2,UpdateCo2,1768056930.921626,121,0,1
1,UpdateCFP,1768056930.921751,937,0,1
2,UpdateCo2,1768056930.922704,90,0,1
1,UpdateCFP,1768056930.922798,1414,0,1
2,UpdateCo2,1768056930.924228,104,0,1
1,UpdateCFP,1768056930.924337,1464,0,1
1,UpdateCFP,1768056930.925818,896,0,1
1,UpdateCFP,1768056930.926729,1351,0,1
1,UpdateCFP,1768056930.928096,1074,0,1
2,UpdateCo2,1768056930.929187,121,0,1
1,UpdateCFP,1768056930.929313,1001,0,1
1,UpdateCFP,1768056930.930330,799,0,1
1,UpdateCFP,1768056930.931135,928,0,1
2,UpdateCo2,1768056930.932068,83,0,1
2,UpdateCo2,1768056930.932154,95,0,1
1,UpdateCFP,1768056930.932253,944,0,1
1,UpdateCFP,1768056930.933202,932,0,1
1,UpdateCFP,1768056930.934138,1057,0,1
2,UpdateCo2,1768056930.935211,106,0,1
1,UpdateCFP,1768056930.935323,784,0,1
2,UpdateCo2,1768056930.936123,85,0,1
1,UpdateCFP,1768056930.936214,851,0,1
1,UpdateCFP,1768056930.937069,834,0,1
2,UpdateCo2,1768056930.937908,84,0,1
1,UpdateCFP,1768056930.937996,974,0,1
2,UpdateCo2,1768056930.938974,100,0,1
1,UpdateCFP,1768056930.939077,1110,0,1
2,UpdateCo2,1768056930.940203,104,0,1
2,UpdateCo2,1768056930.940313,88,0,1
1,UpdateCFP,1768056930.940406,1016,0,1
1,UpdateCFP,1768056930.941438,1367,0,1
1,UpdateCFP,1768056930.942821,1167,0,1
2,UpdateCo2,1768056930.944004,81,0,1
2,UpdateCo2,1768056930.944090,118,0,1
2,UpdateCo2,1768056930.944215,92,0,1
1,UpdateCFP,1768056930.944310,1313,0,1
1,UpdateCFP,1768056930.945639,1555,0,1
2,UpdateCo2,1768056930.947211,116,0,1
2,UpdateCo2,1768056930.947333,120,0,1
1,UpdateCFP,1768056930.947459,1482,0,1
2,UpdateCo2,1768056930.948956,92,0,1
1,UpdateCFP,1768056930.949053,1302,0,1
2,UpdateCo2,1768056930.950371,91,0,1
2,UpdateCo2,1768056930.950467,103,0,1
1,UpdateCFP,1768056930.950574,1113,0,1
1,UpdateCFP,1768056930.951703,1149,0,1
1,UpdateCFP,1768056930.952868,1158,0,1
1,UpdateCFP,1768056930.954042,1274,0,1
1,UpdateCFP,1768056930.955324,1110,0,1
1,UpdateCFP,1768056930.956450,1238,0,1
1,UpdateCFP,1768056930.957704,1104,0,1
1,UpdateCFP,1768056930.958824,1252,0,1
1,UpdateCFP,1768056930.960093,1256,0,1
1,UpdateCFP,1768056930.961365,1409,0,1
1,UpdateCFP,1768056930.962790,1014,0,1
1,UpdateCFP,1768056930.963820,1044,0,1
2,UpdateCo2,1768056930.964881,116,0,1
2,UpdateCo2,1768056930.965001,85,0,1
1,UpdateCFP,1768056930.965090,1244,0,1
2,UpdateCo2,1768056930.966350,143,0,1
2,UpdateCo2,1768056930.966499,101,0,1
2,UpdateCo2,1768056930.966605,111,0,1
1,UpdateCFP,1768056930.966720,1055,0,1
2,UpdateCo2,1768056930.967792,132,0,1
1,UpdateCFP,1768056930.967929,1388,0,1
1,UpdateCFP,1768056930.969333,992,0,1
2,UpdateCo2,1768056930.970341,131,0,1
2,UpdateCo2,1768056930.970479,90,0,1
2,UpdateCo2,1768056930.970574,79,0,1
1,UpdateCFP,1768056930.970657,1130,0,1
1,UpdateCFP,1768056930.971792,789,0,1
1,UpdateCFP,1768056930.972585,870,0,1
1,UpdateCFP,1768056930.973459,821,0,1
2,UpdateCo2,1768056930.974285,100,0,1
2,UpdateCo2,1768056930.974390,82,0,1
2,UpdateCo2,1768056930.974475,82,0,1
1,UpdateCFP,1768056930.974561,717,0,1
1,UpdateCFP,1768056930.975282,821,0,1
2,UpdateCo2,1768056930.976107,95,0,1
2,UpdateCo2,1768056930.976205,94,0,1
1,UpdateCFP,1768056930.976304,785,0,1
1,UpdateCFP,1768056930.977093,937,0,1
2,UpdateCo2,1768056930.978034,84,0,1
2,UpdateCo2,1768056930.978123,95,0,1
2,UpdateCo2,1768056930.978222,108,0,1
1,UpdateCFP,1768056930.978334,795,0,1
2,UpdateCo2,1768056930.979133,82,0,1
2,UpdateCo2,1768056930.979218,110,0,1
1,UpdateCFP,1768056930.979332,789,0,1
2,UpdateCo2,1768056930.980125,85,0,1
2,UpdateCo2,1768056930.980214,90,0,1
2,UpdateCo2,1768056930.980308,97,0,1
2,UpdateCo2,1768056930.980408,81,0,1
1,UpdateCFP,1768056930.980493,826,0,1
1,UpdateCFP,1768056930.981322,719,0,1
1,UpdateCFP,1768056930.982046,684,0,1
2,UpdateCo2,1768056930.982734,82,0,1
1,UpdateCFP,1768056930.982819,910,0,1
1,UpdateCFP,1768056930.983733,832,0,1
2,UpdateCo2,1768056930.984569,82,0,1
1,UpdateCFP,1768056930.984654,794,0,1
1,UpdateCFP,1768056930.985453,790,0,1
2,UpdateCo2,1768056930.986248,105,0,1
2,UpdateCo2,1768056930.986357,86,0,1
1,UpdateCFP,1768056930.986446,935,0,1
1,UpdateCFP,1768056930.987385,833,0,1
2,UpdateCo2,1768056930.988222,101,0,1
2,UpdateCo2,1768056930.988327,95,0,1
1,UpdateCFP,1768056930.988426,1116,0,1
1,UpdateCFP,1768056930.989546,881,0,1
2,UpdateCo2,1768056930.990431,104,0,1
1,UpdateCFP,1768056930.990539,914,0,1
2,UpdateCo2,1768056930.991457,81,0,1
2,UpdateCo2,1768056930.991542,82,0,1
1,UpdateCFP,1768056930.991627,1030,0,1
1,UpdateCFP,1768056930.992661,866,0,1
2,UpdateCo2,1768056930.993532,95,0,1
2,UpdateCo2,1768056930.993630,86,0,1
1,UpdateCFP,1768056930.993720,852,0,1
1,UpdateCFP,1768056930.994576,798,0,1
1,UpdateCFP,1768056930.995379,1395,0,1
2,UpdateCo2,1768056930.996777,140,0,1
1,UpdateCFP,1768056930.996921,827,0,1
2,UpdateCo2,1768056930.997751,82,0,1
2,UpdateCo2,1768056930.997837,93,0,1
2,UpdateCo2,1768056930.997934,102,0,1
2,UpdateCo2,1768056930.998040,106,0,1
2,UpdateCo2,1768056930.998150,96,0,1
1,UpdateCFP,1768056930.998250,1027,0,1
2,UpdateCo2,1768056930.999281,83,0,1
2,UpdateCo2,1768056930.999368,76,0,1
2,UpdateCo2,1768056930.999448,83,0,1
1,UpdateCFP,1768056930.999535,988,0,1
2,UpdateCo2,1768056931.000527,84,0,1
1,UpdateCFP,1768056931.000614,911,0,1
1,UpdateCFP,1768056931.001530,990,0,1
1,UpdateCFP,1768056931.002523,835,0,1
2,UpdateCo2,1768056931.003362,82,0,1
1,UpdateCFP,1768056931.003448,898,0,1
2,UpdateCo2,1768056931.004350,98,0,1
1,UpdateCFP,1768056931.004453,868,0,1
1,UpdateCFP,1768056931.005325,1038,0,1
2,UpdateCo2,1768056931.006367,98,0,1
2,UpdateCo2,1768056931.006469,83,0,1
2,UpdateCo2,1768056931.006555,94,0,1
1,UpdateCFP,1768056931.006653,811,0,1
1,UpdateCFP,1768056931.007468,1513,0,1
2,UpdateCo2,1768056931.008986,147,0,1
2,UpdateCo2,1768056931.009137,151,0,1
1,UpdateCFP,1768056931.009292,1693,0,1
1,UpdateCFP,1768056931.010989,1606,0,1
2,UpdateCo2,1768056931.012610,136,0,1
2,UpdateCo2,1768056931.012754,132,0,1
2,UpdateCo2,1768056931.012891,100,0,1
1,UpdateCFP,1768056931.012994,1151,0,1
1,UpdateCFP,1768056931.014149,932,0,1
1,UpdateCFP,1768056931.015086,915,0,1
2,UpdateCo2,1768056931.016017,81,0,1
2,UpdateCo2,1768056931.016103,125,0,1
1,UpdateCFP,1768056931.016233,1112,0,1
1,UpdateCFP,1768056931.017360,797,0,1
2,UpdateCo2,1768056931.018163,111,0,1
2,UpdateCo2,1768056931.018279,85,0,1
1,UpdateCFP,1768056931.018368,962,0,1
1,UpdateCFP,1768056931.019334,711,0,1
2,UpdateCo2,1768056931.020049,83,0,1
2,UpdateCo2,1768056931.020136,76,0,1
1,UpdateCFP,1768056931.020216,756,0,1
1,UpdateCFP,1768056931.020975,618,0,1
2,UpdateCo2,1768056931.021597,85,0,1
1,UpdateCFP,1768056931.021686,830,0,1
1,UpdateCFP,1768056931.022520,794,0,1
1,UpdateCFP,1768056931.023318,796,0,1
1,UpdateCFP,1768056931.024118,753,0,1
2,UpdateCo2,1768056931.024875,86,0,1
1,UpdateCFP,1768056931.024965,665,0,1
2,UpdateCo2,1768056931.025634,82,0,1
1,UpdateCFP,1768056931.025720,977,0,1
1,UpdateCFP,1768056931.026701,685,0,1
2,UpdateCo2,1768056931.027390,82,0,1
1,UpdateCFP,1768056931.027476,998,0,1
2,UpdateCo2,1768056931.028478,99,0,1
2,UpdateCo2,1768056931.028581,84,0,1
2,UpdateCo2,1768056931.028668,94,0,1
1,UpdateCFP,1768056931.028766,782,0,1
1,UpdateCFP,1768056931.029552,844,0,1
2,UpdateCo2,1768056931.030401,97,0,1
2,UpdateCo2,1768056931.030502,83,0,1
2,UpdateCo2,1768056931.030588,82,0,1
1,UpdateCFP,1768056931.030673,862,0,1
1,UpdateCFP,1768056931.031539,733,0,1
1,UpdateCFP,1768056931.032277,792,0,1
1,UpdateCFP,1768056931.033073,763,0,1
1,UpdateCFP,1768056931.033840,749,0,1
1,UpdateCFP,1768056931.034593,730,0,1
2,UpdateCo2,1768056931.035327,83,0,1
2,UpdateCo2,1768056931.035413,74,0,1
2,UpdateCo2,1768056931.035492,83,0,1
2,UpdateCo2,1768056931.035579,82,0,1
2,UpdateCo2,1768056931.035664,75,0,1
1,UpdateCFP,1768056931.035743,847,0,1
1,UpdateCFP,1768056931.036593,734,0,1
2,UpdateCo2,1768056931.037332,85,0,1
1,UpdateCFP,1768056931.037421,808,0,1
2,UpdateCo2,1768056931.038233,94,0,1
1,UpdateCFP,1768056931.038331,912,0,1
2,UpdateCo2,1768056931.039246,571,0,1
