Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,UpdateCFP,1768145602.268524,764,0,1
1,UpdateCFP,1768145602.269299,738,0,1
1,UpdateCFP,1768145602.270042,732,0,1
2,UpdateCo2,1768145602.270777,100,0,1
1,UpdateCFP,1768145602.270881,946,0,1
2,UpdateCo2,1768145602.271832,111,0,1
1,UpdateCFP,1768145602.271946,1035,0,1
2,UpdateCo2,1768145602.272985,106,0,1
1,UpdateCFP,1768145602.273095,885,0,1
2,UpdateCo2,1768145602.273984,110,0,1
2,UpdateCo2,1768145602.274098,109,0,1
1,UpdateCFP,1768145602.274211,900,0,1
2,UpdateCo2,1768145602.275116,124,0,1
2,UpdateCo2,1768145602.275244,115,0,1
1,UpdateCFP,1768145602.275363,1074,0,1
2,UpdateCo2,1768145602.276441,112,0,1
2,UpdateCo2,1768145602.276557,95,0,1
1,UpdateCFP,1768145602.276655,790,0,1
2,UpdateCo2,1768145602.277449,102,0,1
1,UpdateCFP,1768145602.277555,903,0,1
1,UpdateCFP,1768145602.278462,1043,0,1
2,UpdateCo2,1768145602.279509,99,0,1
2,UpdateCo2,1768145602.279612,99,0,1
1,UpdateCFP,1768145602.279715,1044,0,1
1,UpdateCFP,1768145602.280763,866,0,1
2,UpdateCo2,1768145602.281633,99,0,1
1,UpdateCFP,1768145602.281735,964,0,1
2,UpdateCo2,1768145602.282704,110,0,1
1,UpdateCFP,1768145602.282818,1083,0,1
2,UpdateCo2,1768145602.283905,111,0,1
2,UpdateCo2,1768145602.284020,95,0,1
1,UpdateCFP,1768145602.284119,1043,0,1
2,UpdateCo2,1768145602.285166,161,0,1
1,UpdateCFP,1768145602.285332,1305,0,1
2,UpdateCo2,1768145602.286654,105,0,1
1,UpdateCFP,1768145602.286763,1033,0,1
1,UpdateCFP,1768145602.287814,1808,0,1
2,UpdateCo2,1768145602.289638,234,0,1
1,UpdateCFP,1768145602.289878,2076,0,1
1,UpdateCFP,1768145602.291971,1193,0,1
1,UpdateCFP,1768145602.293170,1458,0,1
2,UpdateCo2,1768145602.294644,120,0,1
2,UpdateCo2,1768145602.294770,122,0,1
1,UpdateCFP,1768145602.294896,1097,0,1
2,UpdateCo2,1768145602.296010,129,0,1
2,UpdateCo2,1768145602.296145,119,0,1
2,UpdateCo2,1768145602.296269,118,0,1
1,UpdateCFP,1768145602.296391,1013,0,1
2,UpdateCo2,1768145602.297411,123,0,1
2,UpdateCo2,1768145602.297539,102,0,1
2,UpdateCo2,1768145602.297645,98,0,1
1,UpdateCFP,1768145602.297747,1093,0,1
1,UpdateCFP,1768145602.298844,1304,0,1
1,UpdateCFP,1768145602.300152,1525,0,1
1,UpdateCFP,1768145602.301693,1037,0,1
2,UpdateCo2,1768145602.302747,118,0,1
2,UpdateCo2,1768145602.302871,120,0,1
1,UpdateCFP,1768145602.302996,1719,0,1
2,UpdateCo2,1768145602.304731,118,0,1
2,UpdateCo2,1768145602.304854,103,0,1
1,UpdateCFP,1768145602.304961,806,0,1
1,UpdateCFP,1768145602.305771,902,0,1
2,UpdateCo2,1768145602.306678,127,0,1
2,UpdateCo2,1768145602.306810,133,0,1
2,UpdateCo2,1768145602.306948,131,0,1
1,UpdateCFP,1768145602.307084,1241,0,1
2,UpdateCo2,1768145602.308341,119,0,1
2,UpdateCo2,1768145602.308466,145,0,1
1,UpdateCFP,1768145602.308618,803,0,1
1,UpdateCFP,1768145602.309427,759,0,1
1,UpdateCFP,1768145602.310191,931,0,1
1,UpdateCFP,1768145602.311127,987,0,1
2,UpdateCo2,1768145602.312117,100,0,1
2,UpdateCo2,1768145602.312221,102,0,1
1,UpdateCFP,1768145602.312327,830,0,1
2,UpdateCo2,1768145602.313162,101,0,1
2,UpdateCo2,1768145602.313268,102,0,1
2,UpdateCo2,1768145602.313374,100,0,1
1,UpdateCFP,1768145602.313477,804,0,1
2,UpdateCo2,1768145602.314286,110,0,1
2,UpdateCo2,1768145602.314400,97,0,1
1,UpdateCFP,1768145602.314500,863,0,1
2,UpdateCo2,1768145602.315367,101,0,1
2,UpdateCo2,1768145602.315472,100,0,1
1,UpdateCFP,1768145602.315576,734,0,1
1,UpdateCFP,1768145602.316314,804,0,1
2,UpdateCo2,1768145602.317122,137,0,1
1,UpdateCFP,1768145602.317265,799,0,1
1,UpdateCFP,1768145602.318068,667,0,1
1,UpdateCFP,1768145602.318739,844,0,1
1,UpdateCFP,1768145602.319587,958,0,1
2,UpdateCo2,1768145602.320549,111,0,1
1,UpdateCFP,1768145602.320664,1334,0,1
2,UpdateCo2,1768145602.322002,99,0,1
1,UpdateCFP,1768145602.322106,794,0,1
2,UpdateCo2,1768145602.322916,113,0,1
1,UpdateCFP,1768145602.323035,867,0,1
2,UpdateCo2,1768145602.323906,100,0,1
2,UpdateCo2,1768145602.324010,99,0,1
1,UpdateCFP,1768145602.324113,1066,0,1
1,UpdateCFP,1768145602.325183,1247,0,1
1,UpdateCFP,1768145602.326447,1326,0,1
2,UpdateCo2,1768145602.327789,157,0,1
2,UpdateCo2,1768145602.327954,126,0,1
1,UpdateCFP,1768145602.328086,1671,0,1
1,UpdateCFP,1768145602.329773,1653,0,1
1,UpdateCFP,1768145602.331442,1473,0,1
2,UpdateCo2,1768145602.332932,121,0,1
1,UpdateCFP,1768145602.333059,1358,0,1
1,UpdateCFP,1768145602.334432,1610,0,1
1,UpdateCFP,1768145602.336059,1587,0,1
2,UpdateCo2,1768145602.337662,120,0,1
2,UpdateCo2,1768145602.337788,114,0,1
1,UpdateCFP,1768145602.337908,1016,0,1
1,UpdateCFP,1768145602.338939,1067,0,1
1,UpdateCFP,1768145602.340013,1043,0,1
1,UpdateCFP,1768145602.341073,1150,0,1
2,UpdateCo2,1768145602.342239,119,0,1
2,UpdateCo2,1768145602.342364,100,0,1
1,UpdateCFP,1768145602.342467,1133,0,1
2,UpdateCo2,1768145602.343605,198,0,1
2,UpdateCo2,1768145602.343807,187,0,1
2,UpdateCo2,1768145602.343998,184,0,1
1,UpdateCFP,1768145602.344185,1178,0,1
2,UpdateCo2,1768145602.345367,112,0,1
2,UpdateCo2,1768145602.345483,106,0,1
1,UpdateCFP,1768145602.345593,1505,0,1
1,UpdateCFP,1768145602.347103,1152,0,1
2,UpdateCo2,1768145602.348271,124,0,1
2,UpdateCo2,1768145602.348401,143,0,1
1,UpdateCFP,1768145602.348551,1170,0,1
1,UpdateCFP,1768145602.349736,992,0,1
2,UpdateCo2,1768145602.350735,109,0,1
2,UpdateCo2,1768145602.350848,108,0,1
2,UpdateCo2,1768145602.350960,101,0,1
2,UpdateCo2,1768145602.351065,100,0,1
2,UpdateCo2,1768145602.351169,99,0,1
2,UpdateCo2,1768145602.351272,101,0,1
1,UpdateCFP,1768145602.351377,955,0,1
1,UpdateCFP,1768145602.352336,909,0,1
2,UpdateCo2,1768145602.353249,152,0,1
1,UpdateCFP,1768145602.353407,1232,0,1
2,UpdateCo2,1768145602.354655,108,0,1
1,UpdateCFP,1768145602.354768,991,0,1
2,UpdateCo2,1768145602.355764,111,0,1
2,UpdateCo2,1768145602.355878,108,0,1
2,UpdateCo2,1768145602.355990,100,0,1
2,UpdateCo2,1768145602.356094,99,0,1
1,UpdateCFP,1768145602.356197,951,0,1
1,UpdateCFP,1768145602.357152,948,0,1
2,UpdateCo2,1768145602.358104,99,0,1
2,UpdateCo2,1768145602.358207,106,0,1
2,UpdateCo2,1768145602.358317,103,0,1
1,UpdateCFP,1768145602.358424,752,0,1
2,UpdateCo2,1768145602.359179,99,0,1
2,UpdateCo2,1768145602.359282,109,0,1
1,UpdateCFP,1768145602.359394,791,0,1
1,UpdateCFP,1768145602.360189,779,0,1
1,UpdateCFP,1768145602.360972,643,0,1
2,UpdateCo2,1768145602.361619,99,0,1
1,UpdateCFP,1768145602.361722,875,0,1
2,UpdateCo2,1768145602.362600,107,0,1
2,UpdateCo2,1768145602.362711,111,0,1
2,UpdateCo2,1768145602.362825,108,0,1
1,UpdateCFP,1768145602.362937,987,0,1
2,UpdateCo2,1768145602.363928,110,0,1
1,UpdateCFP,1768145602.364042,1174,0,1
1,UpdateCFP,1768145602.365220,1021,0,1
1,UpdateCFP,1768145602.366246,991,0,1
1,UpdateCFP,1768145602.367242,790,0,1
2,UpdateCo2,1768145602.368037,96,0,1
2,UpdateCo2,1768145602.368136,101,0,1
2,UpdateCo2,1768145602.368242,110,0,1
1,UpdateCFP,1768145602.368356,1016,0,1
2,UpdateCo2,1768145602.369376,111,0,1
2,UpdateCo2,1768145602.369492,102,0,1
1,UpdateCFP,1768145602.369597,853,0,1
1,UpdateCFP,1768145602.370455,907,0,1
2,UpdateCo2,1768145602.371366,112,0,1
2,UpdateCo2,1768145602.371482,111,0,1
2,UpdateCo2,1768145602.371597,97,0,1
2,UpdateCo2,1768145602.371698,102,0,1
2,UpdateCo2,1768145602.371804,98,0,1
2,UpdateCo2,1768145602.371906,95,0,1
1,UpdateCFP,1768145602.372004,736,0,1
1,UpdateCFP,1768145602.372744,1030,0,1
1,UpdateCFP,1768145602.373778,1001,0,1
2,UpdateCo2,1768145602.374784,107,0,1
1,UpdateCFP,1768145602.374894,989,0,1
1,UpdateCFP,1768145602.375888,898,0,1
1,UpdateCFP,1768145602.376790,997,0,1
2,UpdateCo2,1768145602.377791,101,0,1
1,UpdateCFP,1768145602.377896,801,0,1
1,UpdateCFP,1768145602.378700,861,0,1
1,UpdateCFP,1768145602.379565,895,0,1
2,UpdateCo2,1768145602.380465,107,0,1
2,UpdateCo2,1768145602.380576,111,0,1
1,UpdateCFP,1768145602.380691,1035,0,1
2,UpdateCo2,1768145602.381730,111,0,1
2,UpdateCo2,1768145602.381846,98,0,1
2,UpdateCo2,1768145602.381947,99,0,1
2,UpdateCo2,1768145602.382050,99,0,1
1,UpdateCFP,1768145602.382152,1023,0,1
1,UpdateCFP,1768145602.383179,902,0,1
2,UpdateCo2,1768145602.384085,110,0,1
2,UpdateCo2,1768145602.384199,117,0,1
2,UpdateCo2,1768145602.384320,101,0,1
1,UpdateCFP,1768145602.384424,1008,0,1
1,UpdateCFP,1768145602.385437,1127,0,1
1,UpdateCFP,1768145602.386569,1342,0,1
2,UpdateCo2,1768145602.387916,99,0,1
2,UpdateCo2,1768145602.388019,96,0,1
2,UpdateCo2,1768145602.388118,99,0,1
2,UpdateCo2,1768145602.388221,100,0,1
1,UpdateCFP,1768145602.388325,1301,0,1
2,UpdateCo2,1768145602.389643,116,0,1
2,UpdateCo2,1768145602.389766,122,0,1
2,UpdateCo2,1768145602.389892,113,0,1
2,UpdateCo2,1768145602.390010,96,0,1
2,UpdateCo2,1768145602.390110,100,0,1
1,UpdateCFP,1768145602.390213,997,0,1
2,UpdateCo2,1768145602.391214,111,0,1
1,UpdateCFP,1768145602.391330,1358,0,1
2,UpdateCo2,1768145602.392704,116,0,1
1,UpdateCFP,1768145602.392826,1084,0,1
2,UpdateCo2,1768145602.393926,123,0,1
2,UpdateCo2,1768145602.394055,112,0,1
1,UpdateCFP,1768145602.394172,1535,0,1
1,UpdateCFP,1768145602.395724,1038,0,1
2,UpdateCo2,1768145602.396779,110,0,1
2,UpdateCo2,1768145602.396895,97,0,1
1,UpdateCFP,1768145602.396995,1136,0,1
2,UpdateCo2,1768145602.398136,110,0,1
1,UpdateCFP,1768145602.398250,1406,0,1
1,UpdateCFP,1768145602.399673,1530,0,1
1,UpdateCFP,1768145602.401219,1346,0,1
2,UpdateCo2,1768145602.402582,128,0,1
2,UpdateCo2,1768145602.402716,97,0,1
2,UpdateCo2,1768145602.402817,99,0,1
1,UpdateCFP,1768145602.402920,874,0,1
1,UpdateCFP,1768145602.403799,882,0,1
1,UpdateCFP,1768145602.404686,996,0,1
2,UpdateCo2,1768145602.405685,100,0,1
1,UpdateCFP,1768145602.405789,949,0,1
1,UpdateCFP,1768145602.406743,845,0,1
1,UpdateCFP,1768145602.407592,834,0,1
2,UpdateCo2,1768145602.408430,96,0,1
2,UpdateCo2,1768145602.408530,103,0,1
1,UpdateCFP,1768145602.408636,827,0,1
2,UpdateCo2,1768145602.409468,99,0,1
1,UpdateCFP,1768145602.409571,823,0,1
1,UpdateCFP,1768145602.410398,926,0,1
2,UpdateCo2,1768145602.411328,112,0,1
2,UpdateCo2,1768145602.411444,109,0,1
2,UpdateCo2,1768145602.411557,100,0,1
1,UpdateCFP,1768145602.411662,694,0,1
2,UpdateCo2,1768145602.412359,96,0,1
2,UpdateCo2,1768145602.412459,98,0,1
1,UpdateCFP,1768145602.412561,849,0,1
1,UpdateCFP,1768145602.413414,830,0,1
1,UpdateCFP,1768145602.414251,744,0,1
2,UpdateCo2,1768145602.415002,95,0,1
1,UpdateCFP,1768145602.415101,693,0,1
1,UpdateCFP,1768145602.415798,844,0,1
1,UpdateCFP,1768145602.416647,760,0,1
1,UpdateCFP,1768145602.417413,745,0,1
2,UpdateCo2,1768145602.418162,95,0,1
2,UpdateCo2,1768145602.418261,112,0,1
2,UpdateCo2,1768145602.418377,100,0,1
1,UpdateCFP,1768145602.418480,1063,0,1
2,UpdateCo2,1768145602.419548,115,0,1
1,UpdateCFP,1768145602.419667,882,0,1
2,UpdateCo2,1768145602.420553,109,0,1
1,UpdateCFP,1768145602.420666,794,0,1
2,UpdateCo2,1768145602.421464,99,0,1
2,UpdateCo2,1768145602.421567,98,0,1
1,UpdateCFP,1768145602.421669,919,0,1
1,UpdateCFP,1768145602.422592,819,0,1
2,UpdateCo2,1768145602.423415,99,0,1
1,UpdateCFP,1768145602.423518,835,0,1
2,UpdateCo2,1768145602.424358,100,0,1
1,UpdateCFP,1768145602.424461,913,0,1
2,UpdateCo2,1768145602.425379,111,0,1
2,UpdateCo2,1768145602.425494,109,0,1
2,UpdateCo2,1768145602.425608,102,0,1
1,UpdateCFP,1768145602.425713,741,0,1
2,UpdateCo2,1768145602.426458,96,0,1
2,UpdateCo2,1768145602.426559,98,0,1
1,UpdateCFP,1768145602.426661,874,0,1
2,UpdateCo2,1768145602.427538,109,0,1
1,UpdateCFP,1768145602.427651,1220,0,1
2,UpdateCo2,1768145602.428876,99,0,1
2,UpdateCo2,1768145602.428979,98,0,1
2,UpdateCo2,1768145602.429081,104,0,1
2,UpdateCo2,1768145602.429189,97,0,1
1,UpdateCFP,1768145602.429290,928,0,1
2,UpdateCo2,1768145602.430379,129,0,1
2,UpdateCo2,1768145602.430552,108,0,1
2,UpdateCo2,1768145602.430663,95,0,1
2,UpdateCo2,1768145602.430761,98,0,1
2,UpdateCo2,1768145602.430863,98,0,1
2,UpdateCo2,1768145602.430965,94,0,1
2,UpdateCo2,1768145602.431062,98,0,1
2,UpdateCo2,1768145602.431163,98,0,1
1,UpdateCFP,1768145602.431263,1041,0,1
1,UpdateCFP,1768145602.432307,909,0,1
1,UpdateCFP,1768145602.433220,1175,0,1
2,UpdateCo2,1768145602.434403,125,0,1
2,UpdateCo2,1768145602.434532,140,0,1
2,UpdateCo2,1768145602.434676,99,0,1
2,UpdateCo2,1768145602.434779,98,0,1
2,UpdateCo2,1768145602.434880,99,0,1
1,UpdateCFP,1768145602.434982,967,0,1
2,UpdateCo2,1768145602.435952,111,0,1
2,UpdateCo2,1768145602.436066,109,0,1
2,UpdateCo2,1768145602.436178,102,0,1
1,UpdateCFP,1768145602.436282,1384,0,1
1,UpdateCFP,1768145602.437670,1045,0,1
1,UpdateCFP,1768145602.438719,1019,0,1
2,UpdateCo2,1768145602.439742,99,0,1
2,UpdateCo2,1768145602.439844,99,0,1
1,UpdateCFP,1768145602.439945,1584,0,1
2,UpdateCo2,1768145602.441533,99,0,1
1,UpdateCFP,1768145602.441635,1292,0,1
1,UpdateCFP,1768145602.442936,1041,0,1
1,UpdateCFP,1768145602.443981,1070,0,1
1,UpdateCFP,1768145602.445059,1393,0,1
2,UpdateCo2,1768145602.446461,105,0,1
2,UpdateCo2,1768145602.446570,141,0,1
2,UpdateCo2,1768145602.446716,106,0,1
2,UpdateCo2,1768145602.446825,102,0,1
1,UpdateCFP,1768145602.446930,933,0,1
2,UpdateCo2,1768145602.447866,106,0,1
2,UpdateCo2,1768145602.447974,110,0,1
1,UpdateCFP,1768145602.448087,1050,0,1
1,UpdateCFP,1768145602.449141,998,0,1
2,UpdateCo2,1768145602.450142,115,0,1
1,UpdateCFP,1768145602.450259,1421,0,1
1,UpdateCFP,1768145602.451689,1032,0,1
2,UpdateCo2,1768145602.452724,111,0,1
1,UpdateCFP,1768145602.452838,1223,0,1
1,UpdateCFP,1768145602.454067,1188,0,1
1,UpdateCFP,1768145602.455261,1141,0,1
1,UpdateCFP,1768145602.456406,1045,0,1
1,UpdateCFP,1768145602.457455,795,0,1
1,UpdateCFP,1768145602.458253,769,0,1
1,UpdateCFP,1768145602.459026,718,0,1
2,UpdateCo2,1768145602.459746,95,0,1
1,UpdateCFP,1768145602.459845,845,0,1
1,UpdateCFP,1768145602.460692,834,0,1
2,UpdateCo2,1768145602.461529,103,0,1
1,UpdateCFP,1768145602.461635,988,0,1
2,UpdateCo2,1768145602.462627,110,0,1
1,UpdateCFP,1768145602.462740,1208,0,1
1,UpdateCFP,1768145602.463951,951,0,1
1,UpdateCFP,1768145602.464905,1015,0,1
2,UpdateCo2,1768145602.465925,120,0,1
1,UpdateCFP,1768145602.466048,1197,0,1
2,UpdateCo2,1768145602.467254,123,0,1
1,UpdateCFP,1768145602.467381,1186,0,1
2,UpdateCo2,1768145602.468576,107,0,1
1,UpdateCFP,1768145602.468687,792,0,1
2,UpdateCo2,1768145602.469483,96,0,1
1,UpdateCFP,1768145602.469582,921,0,1
2,UpdateCo2,1768145602.470507,112,0,1
1,UpdateCFP,1768145602.470621,995,0,1
1,UpdateCFP,1768145602.471619,1081,0,1
1,UpdateCFP,1768145602.472704,948,0,1
1,UpdateCFP,1768145602.473656,1055,0,1
1,UpdateCFP,1768145602.474714,818,0,1
1,UpdateCFP,1768145602.475536,824,0,1
1,UpdateCFP,1768145602.476363,773,0,1
2,UpdateCo2,1768145602.477140,99,0,1
2,UpdateCo2,1768145602.477242,115,0,1
2,UpdateCo2,1768145602.477360,104,0,1
1,UpdateCFP,1768145602.477467,910,0,1
1,UpdateCFP,1768145602.478380,867,0,1
1,UpdateCFP,1768145602.479251,733,0,1
1,UpdateCFP,1768145602.479987,640,0,1
2,UpdateCo2,1768145602.480631,99,0,1
1,UpdateCFP,1768145602.480733,1008,0,1
1,UpdateCFP,1768145602.481744,773,0,1
1,UpdateCFP,1768145602.482520,808,0,1
1,UpdateCFP,1768145602.483332,748,0,1
1,UpdateCFP,1768145602.484083,1228,0,1
2,UpdateCo2,1768145602.485315,98,0,1
1,UpdateCFP,1768145602.485415,952,0,1
1,UpdateCFP,1768145602.486372,1098,0,1
1,UpdateCFP,1768145602.487479,1385,0,1
2,UpdateCo2,1768145602.488873,99,0,1
2,UpdateCo2,1768145602.488975,99,0,1
1,UpdateCFP,1768145602.489077,927,0,1
2,UpdateCo2,1768145602.490008,111,0,1
1,UpdateCFP,1768145602.490122,1089,0,1
2,UpdateCo2,1768145602.491215,114,0,1
2,UpdateCo2,1768145602.491331,102,0,1
1,UpdateCFP,1768145602.491436,925,0,1
1,UpdateCFP,1768145602.492364,954,0,1
1,UpdateCFP,1768145602.493322,1104,0,1
2,UpdateCo2,1768145602.494434,139,0,1
2,UpdateCo2,1768145602.494578,145,0,1
1,UpdateCFP,1768145602.494727,1039,0,1
1,UpdateCFP,1768145602.495770,976,0,1
2,UpdateCo2,1768145602.496750,111,0,1
2,UpdateCo2,1768145602.496864,107,0,1
1,UpdateCFP,1768145602.496974,1185,0,1
1,UpdateCFP,1768145602.498163,1049,0,1
1,UpdateCFP,1768145602.499216,1073,0,1
2,UpdateCo2,1768145602.500309,116,0,1
1,UpdateCFP,1768145602.500428,1292,0,1
1,UpdateCFP,1768145602.501724,900,0,1
2,UpdateCo2,1768145602.502626,112,0,1
1,UpdateCFP,1768145602.502741,908,0,1
1,UpdateCFP,1768145602.503652,936,0,1
1,UpdateCFP,1768145602.504592,972,0,1
2,UpdateCo2,1768145602.505567,108,0,1
1,UpdateCFP,1768145602.505677,1326,0,1
2,UpdateCo2,1768145602.507006,101,0,1
2,UpdateCo2,1768145602.507109,97,0,1
1,UpdateCFP,1768145602.507209,1171,0,1
1,UpdateCFP,1768145602.508389,822,0,1
2,UpdateCo2,1768145602.509214,108,0,1
1,UpdateCFP,1768145602.509326,879,0,1
1,UpdateCFP,1768145602.510208,1413,0,1
2,UpdateCo2,1768145602.511630,106,0,1
1,UpdateCFP,1768145602.511739,691,0,1
2,UpdateCo2,1768145602.512434,101,0,1
1,UpdateCFP,1768145602.512539,860,0,1
1,UpdateCFP,1768145602.513403,853,0,1
2,UpdateCo2,1768145602.514259,109,0,1
1,UpdateCFP,1768145602.514370,764,0,1
2,UpdateCo2,1768145602.515137,99,0,1
2,UpdateCo2,1768145602.515240,110,0,1
2,UpdateCo2,1768145602.515353,104,0,1
2,UpdateCo2,1768145602.515460,98,0,1
2,UpdateCo2,1768145602.515560,95,0,1
1,UpdateCFP,1768145602.515658,683,0,1
1,UpdateCFP,1768145602.516345,868,0,1
1,UpdateCFP,1768145602.517216,772,0,1
1,UpdateCFP,1768145602.517992,708,0,1
2,UpdateCo2,1768145602.518706,122,0,1
2,UpdateCo2,1768145602.518832,116,0,1
2,UpdateCo2,1768145602.518951,115,0,1
2,UpdateCo2,1768145602.519070,103,0,1
1,UpdateCFP,1768145602.519177,1018,0,1
2,UpdateCo2,1768145602.520197,123,0,1
1,UpdateCFP,1768145602.520323,962,0,1
2,UpdateCo2,1768145602.521288,135,0,1
2,UpdateCo2,1768145602.521427,107,0,1
1,UpdateCFP,1768145602.521537,803,0,1
2,UpdateCo2,1768145602.522343,101,0,1
1,UpdateCFP,1768145602.522447,775,0,1
2,UpdateCo2,1768145602.523224,101,0,1
2,UpdateCo2,1768145602.523328,97,0,1
2,UpdateCo2,1768145602.523428,99,0,1
2,UpdateCo2,1768145602.523530,101,0,1
1,UpdateCFP,1768145602.523634,802,0,1
2,UpdateCo2,1768145602.524440,99,0,1
1,UpdateCFP,1768145602.524542,833,0,1
2,UpdateCo2,1768145602.525378,95,0,1
2,UpdateCo2,1768145602.525476,102,0,1
2,UpdateCo2,1768145602.525581,98,0,1
2,UpdateCo2,1768145602.525682,99,0,1
1,UpdateCFP,1768145602.525783,721,0,1
1,UpdateCFP,1768145602.526507,839,0,1
1,UpdateCFP,1768145602.527350,818,0,1
2,UpdateCo2,1768145602.528171,99,0,1
1,UpdateCFP,1768145602.528273,776,0,1
2,UpdateCo2,1768145602.529053,101,0,1
1,UpdateCFP,1768145602.529158,1117,0,1
2,UpdateCo2,1768145602.530278,115,0,1
2,UpdateCo2,1768145602.530396,104,0,1
2,UpdateCo2,1768145602.530503,98,0,1
2,UpdateCo2,1768145602.530604,100,0,1
1,UpdateCFP,1768145602.530706,732,0,1
1,UpdateCFP,1768145602.531442,862,0,1
2,UpdateCo2,1768145602.532306,103,0,1
2,UpdateCo2,1768145602.532412,100,0,1
1,UpdateCFP,1768145602.532515,893,0,1
1,UpdateCFP,1768145602.533411,939,0,1
2,UpdateCo2,1768145602.534354,96,0,1
1,UpdateCFP,1768145602.534453,940,0,1
2,UpdateCo2,1768145602.535397,110,0,1
1,UpdateCFP,1768145602.535510,906,0,1
1,UpdateCFP,1768145602.536420,1064,0,1
1,UpdateCFP,1768145602.537487,1042,0,1
2,UpdateCo2,1768145602.538533,110,0,1
2,UpdateCo2,1768145602.538646,102,0,1
2,UpdateCo2,1768145602.538750,98,0,1
2,UpdateCo2,1768145602.538852,99,0,1
1,UpdateCFP,1768145602.538953,924,0,1
1,UpdateCFP,1768145602.539883,1146,0,1
1,UpdateCFP,1768145602.541032,1442,0,1
2,UpdateCo2,1768145602.542483,127,0,1
2,UpdateCo2,1768145602.542613,116,0,1
1,UpdateCFP,1768145602.542733,1162,0,1
1,UpdateCFP,1768145602.543904,1020,0,1
1,UpdateCFP,1768145602.544928,1112,0,1
2,UpdateCo2,1768145602.546049,115,0,1
2,UpdateCo2,1768145602.546168,113,0,1
1,UpdateCFP,1768145602.546284,1575,0,1
1,UpdateCFP,1768145602.547869,1181,0,1
1,UpdateCFP,1768145602.549053,971,0,1
2,UpdateCo2,1768145602.550032,115,0,1
1,UpdateCFP,1768145602.550150,1238,0,1
2,UpdateCo2,1768145602.551392,103,0,1
1,UpdateCFP,1768145602.551498,1536,0,1
1,UpdateCFP,1768145602.553042,1091,0,1
1,UpdateCFP,1768145602.554142,1024,0,1
1,UpdateCFP,1768145602.555170,1067,0,1
2,UpdateCo2,1768145602.556242,132,0,1
1,UpdateCFP,1768145602.556378,1367,0,1
2,UpdateCo2,1768145602.557753,103,0,1
2,UpdateCo2,1768145602.557859,96,0,1
1,UpdateCFP,1768145602.557959,821,0,1
1,UpdateCFP,1768145602.558783,892,0,1
1,UpdateCFP,1768145602.559678,840,0,1
1,UpdateCFP,1768145602.560522,838,0,1
1,UpdateCFP,1768145602.561363,928,0,1
1,UpdateCFP,1768145602.562303,745,0,1
2,UpdateCo2,1768145602.563051,101,0,1
1,UpdateCFP,1768145602.563155,833,0,1
2,UpdateCo2,1768145602.563992,98,0,1
1,UpdateCFP,1768145602.564093,868,0,1
2,UpdateCo2,1768145602.564965,132,0,1
1,UpdateCFP,1768145602.565100,833,0,1
2,UpdateCo2,1768145602.565936,100,0,1
1,UpdateCFP,1768145602.566039,688,0,1
2,UpdateCo2,1768145602.566731,96,0,1
2,UpdateCo2,1768145602.566830,99,0,1
1,UpdateCFP,1768145602.566932,924,0,1
1,UpdateCFP,1768145602.567859,790,0,1
2,UpdateCo2,1768145602.568653,99,0,1
1,UpdateCFP,1768145602.568755,869,0,1
2,UpdateCo2,1768145602.569627,106,0,1
2,UpdateCo2,1768145602.569736,110,0,1
1,UpdateCFP,1768145602.569849,1221,0,1
1,UpdateCFP,1768145602.571073,916,0,1
1,UpdateCFP,1768145602.571997,1065,0,1
2,UpdateCo2,1768145602.573071,100,0,1
1,UpdateCFP,1768145602.573175,977,0,1
1,UpdateCFP,1768145602.574157,859,0,1
1,UpdateCFP,1768145602.575019,755,0,1
1,UpdateCFP,1768145602.575778,1021,0,1
1,UpdateCFP,1768145602.576802,965,0,1
1,UpdateCFP,1768145602.577771,815,0,1
2,UpdateCo2,1768145602.578589,99,0,1
2,UpdateCo2,1768145602.578692,99,0,1
2,UpdateCo2,1768145602.578793,99,0,1
1,UpdateCFP,1768145602.578895,951,0,1
1,UpdateCFP,1768145602.579849,1064,0,1
1,UpdateCFP,1768145602.580917,906,0,1
2,UpdateCo2,1768145602.581826,111,0,1
2,UpdateCo2,1768145602.581940,109,0,1
2,UpdateCo2,1768145602.582053,102,0,1
2,UpdateCo2,1768145602.582158,99,0,1
2,UpdateCo2,1768145602.582260,105,0,1
2,UpdateCo2,1768145602.582368,96,0,1
1,UpdateCFP,1768145602.582466,858,0,1
2,UpdateCo2,1768145602.583327,102,0,1
1,UpdateCFP,1768145602.583432,821,0,1
1,UpdateCFP,1768145602.584259,761,0,1
2,UpdateCo2,1768145602.585023,99,0,1
1,UpdateCFP,1768145602.585125,909,0,1
1,UpdateCFP,1768145602.586037,1001,0,1
1,UpdateCFP,1768145602.587047,1558,0,1
1,UpdateCFP,1768145602.588614,1217,0,1
1,UpdateCFP,1768145602.589839,1978,0,1
2,UpdateCo2,1768145602.591826,349,0,1
2,UpdateCo2,1768145602.592183,132,0,1
2,UpdateCo2,1768145602.592319,119,0,1
1,UpdateCFP,1768145602.592443,1341,0,1
2,UpdateCo2,1768145602.593792,103,0,1
2,UpdateCo2,1768145602.593898,94,0,1
1,UpdateCFP,1768145602.593995,1069,0,1
